Model,Fold,Feature,Importance
LogReg_miRNA,4,eca-miR-423-3p_st,-0.015690860782126337
LogReg_miRNA,4,eca-miR-423-5p_st,0.002748641272561747
LogReg_miRNA,4,eca-miR-432_st,0.019894327689042115
LogReg_miRNA,4,eca-miR-433_st,0.008666955193335381
LogReg_miRNA,4,eca-miR-485-5p_st,0.00506521240013068
LogReg_miRNA,4,eca-miR-487b_st,0.015248470814798208
LogReg_miRNA,4,eca-miR-489_st,-0.010190254152408108
LogReg_miRNA,4,eca-miR-494_st,0.009657887836681622
LogReg_miRNA,4,eca-miR-495_st,0.00895943900825658
LogReg_miRNA,4,eca-miR-503_st,0.013245213582520544
LogReg_miRNA,4,eca-miR-543_st,0.007084597859147142
LogReg_miRNA,4,eca-miR-93_st,-0.0056614133323368765
LogReg_miRNA,4,ENSG00000200492_x_st,-0.01697126561551376
LogReg_miRNA,4,ENSG00000201042_s_st,0.021020484871030577
LogReg_miRNA,4,ENSG00000201660_st,0.0035177128376469137
LogReg_miRNA,4,ENSG00000201791_x_st,-0.033424201949305433
LogReg_miRNA,4,ENSG00000207094_x_st,-0.007402314852457975
LogReg_miRNA,4,ENSG00000212309_x_st,0.019308292810838686
LogReg_miRNA,4,ENSG00000212378_s_st,0.030357899595306447
LogReg_miRNA,4,ENSG00000212378_x_st,0.01791232565588198
LogReg_miRNA,4,ENSG00000212490_st,-0.02933028658899708
LogReg_miRNA,4,ENSG00000222588_s_st,-0.027165583343356822
LogReg_miRNA,4,ENSG00000222604_st,-0.028558772282048624
LogReg_miRNA,4,ENSG00000238368_st,-0.016943438612929625
LogReg_miRNA,4,ENSG00000238436_x_st,-0.032382121545303115
LogReg_miRNA,4,ENSG00000238732_x_st,-0.015979626737435665
LogReg_miRNA,4,ENSG00000238865_x_st,-0.009855115282802045
LogReg_miRNA,4,ENSG00000239005_st,-0.015869732008245232
LogReg_miRNA,4,ENSG00000239008_x_st,-0.010674703074667129
LogReg_miRNA,4,ENSG00000239049_st,-0.0068147131678101235
LogReg_miRNA,4,ENSG00000239134_st,-0.030920559878077594
LogReg_miRNA,4,ENSG00000239157_st,-0.010256434427355368
LogReg_miRNA,4,ENSG00000239166_st,-0.025406836049943007
LogReg_miRNA,4,ENSG00000251938_st,-0.024195692349348392
LogReg_miRNA,4,ENSG00000252077_st,-0.019050554033746538
LogReg_miRNA,4,ENSG00000252433_st,0.026692881990238615
LogReg_miRNA,4,ENSG00000252502_st,-0.006729143348173162
LogReg_miRNA,4,ENSG00000253007_st,-0.010963141968005852
LogReg_miRNA,4,fru-let-7e_st,0.004767955617676619
LogReg_miRNA,4,fru-miR-101a_st,0.019148025508329083
LogReg_miRNA,4,fru-miR-128_st,-0.042930784606169614
LogReg_miRNA,4,fru-miR-181a-star_st,-0.024887532008683027
LogReg_miRNA,4,fru-miR-181a_st,-0.02044821531648941
LogReg_miRNA,4,fru-miR-181b_st,-0.0035167065600916546
LogReg_miRNA,4,fru-miR-18_st,0.021052837001575047
LogReg_miRNA,4,fru-miR-19a_st,0.015773400155746943
LogReg_miRNA,4,fru-miR-19b_st,0.01860283712052544
LogReg_miRNA,4,fru-miR-20_st,0.02405248469827124
LogReg_miRNA,4,fru-miR-221_st,-0.022229726583805592
LogReg_miRNA,4,fru-miR-222_st,-0.018064617857306512
LogReg_miRNA,4,fru-miR-25_st,-0.023111105246828904
LogReg_miRNA,4,fru-miR-29a_st,0.00444797814447311
LogReg_miRNA,4,gga-let-7k_st,0.0024214338482583557
LogReg_miRNA,4,gga-miR-106_st,0.01747699110931708
LogReg_miRNA,4,gga-miR-124a_st,0.008549151079358932
LogReg_miRNA,4,gga-miR-124b_st,-0.02262583010487532
LogReg_miRNA,4,gga-miR-126_st,0.007243730556211657
LogReg_miRNA,4,gga-miR-140-star_st,-0.01988060263076882
LogReg_miRNA,4,gga-miR-1456_st,-0.025494579034522843
LogReg_miRNA,4,gga-miR-146b_st,0.030802035183758705
LogReg_miRNA,4,gga-miR-148a_st,0.012746755953546338
LogReg_miRNA,4,gga-miR-1576_st,-0.0065154872917791975
LogReg_miRNA,4,gga-miR-1584_st,-0.015699932888038396
LogReg_miRNA,4,gga-miR-1607_st,-0.0060111780068032505
LogReg_miRNA,4,gga-miR-1621_st,-0.018003257325876834
LogReg_miRNA,4,gga-miR-1636_st,0.001659096216298974
LogReg_miRNA,4,gga-miR-1676_st,0.014510080738594548
LogReg_miRNA,4,gga-miR-1746_st,-0.012386333692999385
LogReg_miRNA,4,gga-miR-1763_st,-0.010479942894223486
LogReg_miRNA,4,gga-miR-1777_st,-0.010577462218956701
LogReg_miRNA,4,gga-miR-181a-star_st,-0.018769244058093257
LogReg_miRNA,4,gga-miR-181a_st,-0.022290152475301084
LogReg_miRNA,4,gga-miR-181b_st,-0.003182740887591744
LogReg_miRNA,4,gga-miR-18a_st,0.023593286750387115
LogReg_miRNA,4,gga-miR-18b_st,0.0026475088421000726
LogReg_miRNA,4,gga-miR-19a_st,0.0026148280409261254
LogReg_miRNA,4,gga-miR-19b_st,0.018473167721612917
LogReg_miRNA,4,gga-miR-20a_st,0.02272981434935213
LogReg_miRNA,4,gga-miR-2127_st,-0.0019556334385663152
LogReg_miRNA,4,gga-miR-21_st,0.022058609899052253
LogReg_miRNA,4,gga-miR-221_st,-0.024494757033772678
LogReg_miRNA,4,gga-miR-222_st,-0.020648361860157005
LogReg_miRNA,4,gga-miR-29a_st,0.0071776520199920545
LogReg_miRNA,4,gga-miR-30a-5p_st,-0.004267225067634838
LogReg_miRNA,4,gga-miR-34a_st,0.01262601137624889
LogReg_miRNA,4,ggo-miR-105_st,-0.01855977545803952
LogReg_miRNA,4,ggo-miR-134_st,0.019851056653847232
LogReg_miRNA,4,ggo-miR-181a_st,-0.0209780593182529
LogReg_miRNA,4,ggo-miR-181b_st,-0.00040259041724718936
LogReg_miRNA,4,ggo-miR-18_st,0.020447706317329794
LogReg_miRNA,4,ggo-miR-195_st,0.01550691992372343
LogReg_miRNA,4,ggo-miR-19a_st,0.005005423626396954
LogReg_miRNA,4,ggo-miR-19b_st,0.01535780680068377
LogReg_miRNA,4,ggo-miR-200c_st,0.015112196473616833
LogReg_miRNA,4,ggo-miR-20_st,0.021628147025717786
LogReg_miRNA,4,ggo-miR-21_st,0.01299858964874278
LogReg_miRNA,4,ggo-miR-221_st,-0.023369889448856637
LogReg_miRNA,4,ggo-miR-25_st,-0.02726613991457706
LogReg_miRNA,4,ggo-miR-29a_st,0.016430309917285738
LogReg_miRNA,4,ggo-miR-34a_st,0.015386681284656189
LogReg_miRNA,4,gma-miR1515_st,-0.01940439340693937
LogReg_miRNA,4,gma-miR1533_st,0.027302940099643885
LogReg_miRNA,4,gso-miR2109_st,-0.03364998280599154
LogReg_miRNA,4,HBII-180A_x_st,-0.013081919162717972
LogReg_miRNA,4,hcmv-miR-UL112_st,-0.025450239875855343
LogReg_miRNA,4,hcmv-miR-UL70-3p_st,-0.017355445025872312
LogReg_miRNA,4,hp_hsa-mir-1185-1_s_st,-0.009837541548565688
LogReg_miRNA,4,hp_hsa-mir-1260_st,-0.015358163872402703
LogReg_miRNA,4,hp_hsa-mir-126_st,0.016193826319885318
LogReg_miRNA,4,hp_hsa-mir-1915_st,-0.01319916207600836
LogReg_miRNA,4,hp_hsa-mir-25_st,-0.021540425510324764
LogReg_miRNA,4,hp_hsa-mir-26a-1_x_st,-0.019118864682865243
LogReg_miRNA,4,hp_hsa-mir-3124_st,-0.035757148621498064
LogReg_miRNA,4,hp_hsa-mir-3159_st,-0.03558512954952739
LogReg_miRNA,4,hp_hsa-mir-423_s_st,-0.016993112787483708
LogReg_miRNA,4,hp_hsa-mir-425_st,-0.026448609620902962
LogReg_miRNA,4,hp_hsa-mir-4263_st,-0.014499753311475126
LogReg_miRNA,4,hp_hsa-mir-548f-2_x_st,-0.0051965833320677625
LogReg_miRNA,4,hp_hsa-mir-548i-1_s_st,-0.013770722213912994
LogReg_miRNA,4,hp_hsa-mir-7-2_st,-0.003705424601652937
LogReg_miRNA,4,hp_mmu-mir-100_st,-0.021481391783304965
LogReg_miRNA,4,hp_mmu-mir-1188_st,-0.010393600502143597
LogReg_miRNA,4,hp_mmu-mir-130b_st,-0.025399030885489237
LogReg_miRNA,4,hp_mmu-mir-140_st,-0.023332484363128347
LogReg_miRNA,4,hp_mmu-mir-181a-2_x_st,-0.022171781895500054
LogReg_miRNA,4,hp_mmu-mir-1968_st,-0.008299612705321239
LogReg_miRNA,4,hp_mmu-mir-222_st,-0.02079312323536396
LogReg_miRNA,4,hp_mmu-mir-338_st,-0.017202573539247583
LogReg_miRNA,4,hp_mmu-mir-344-1_x_st,-0.024176163427159118
LogReg_miRNA,4,hp_mmu-mir-409_st,0.019552204031694217
LogReg_miRNA,4,hp_mmu-mir-465c-1_s_st,0.009856927435659277
LogReg_miRNA,4,hp_mmu-mir-465c-2_s_st,0.011307767339999206
LogReg_miRNA,4,hp_mmu-mir-487b_st,0.016657129896053224
LogReg_miRNA,4,hp_mmu-mir-687_st,-0.03167795130713477
LogReg_miRNA,4,hp_mmu-mir-93_st,-0.010738818097004308
LogReg_miRNA,4,hp_rno-mir-106b_st,-0.01826775831945973
LogReg_miRNA,4,hp_rno-mir-140_st,-0.01595558092297207
LogReg_miRNA,4,hp_rno-mir-300_st,-0.007416741075996684
LogReg_miRNA,4,hp_rno-mir-339_st,-0.0221990179099301
LogReg_miRNA,4,hp_rno-mir-423_st,-0.010566257436270663
LogReg_miRNA,4,hp_rno-mir-425_st,-0.013174443929967191
LogReg_miRNA,4,hp_rno-mir-615_st,-0.03087830365006616
LogReg_miRNA,4,hp_rno-mir-743a_st,-0.019209027141148118
LogReg_miRNA,4,hsa-let-7d_st,-0.016770785140006045
LogReg_miRNA,4,hsa-miR-106b-star_st,-0.0012715932353247119
LogReg_miRNA,4,hsa-miR-125a-3p_st,0.006180002741736877
LogReg_miRNA,4,hsa-miR-126_st,0.013499530143333752
LogReg_miRNA,4,hsa-miR-127-3p_st,0.02460107973713549
LogReg_miRNA,4,hsa-miR-1287_st,-0.027019752926065593
LogReg_miRNA,4,hsa-miR-130b_st,-0.0072280239009962595
LogReg_miRNA,4,hsa-miR-134_st,0.012457262897941962
LogReg_miRNA,4,hsa-miR-140-3p_st,-0.018584678024044225
LogReg_miRNA,4,hsa-miR-1469_st,-0.01709456140349707
LogReg_miRNA,4,hsa-miR-146b-5p_st,0.019218358016987357
LogReg_miRNA,4,hsa-miR-152_st,0.017983822201919894
LogReg_miRNA,4,hsa-miR-181a-2-star_st,-0.03845178964317955
LogReg_miRNA,4,hsa-miR-181a_st,-0.021619243995159264
LogReg_miRNA,4,hsa-miR-181b_st,-0.0035510847635905735
LogReg_miRNA,4,hsa-miR-18a_st,0.028867322195162092
LogReg_miRNA,4,hsa-miR-1915_st,-0.013633882949693287
LogReg_miRNA,4,hsa-miR-191_st,-0.010922489809506226
LogReg_miRNA,4,hsa-miR-193a-5p_st,0.04201038413748443
LogReg_miRNA,4,hsa-miR-195_st,0.0110317712193139
LogReg_miRNA,4,hsa-miR-197_st,-0.027584880845512316
LogReg_miRNA,4,hsa-miR-199a-3p_st,0.00883559866198277
LogReg_miRNA,4,hsa-miR-19a_st,0.003962120350984845
LogReg_miRNA,4,hsa-miR-19b_st,0.01800942396720907
LogReg_miRNA,4,hsa-miR-200c_st,0.01342740899031903
LogReg_miRNA,4,hsa-miR-20a_st,0.02232390571728991
LogReg_miRNA,4,hsa-miR-20b_st,0.02592852311888326
LogReg_miRNA,4,hsa-miR-21_st,0.01407745783961369
LogReg_miRNA,4,hsa-miR-221_st,-0.024454434498450923
LogReg_miRNA,4,hsa-miR-222_st,-0.0251604534437299
LogReg_miRNA,4,hsa-miR-22_st,0.007089968980635529
LogReg_miRNA,4,hsa-miR-23a-star_st,-0.035803981457104554
LogReg_miRNA,4,hsa-miR-25-star_st,-0.009220531052170711
LogReg_miRNA,4,hsa-miR-25_st,-0.027389716882888507
LogReg_miRNA,4,hsa-miR-27a-star_st,-0.045908423578507676
LogReg_miRNA,4,hsa-miR-2861_st,-0.006671481930175718
LogReg_miRNA,4,hsa-miR-29a_st,0.01846344299239457
LogReg_miRNA,4,hsa-miR-29c_st,0.0036637789960452744
LogReg_miRNA,4,hsa-miR-3124_st,0.028284855899624976
LogReg_miRNA,4,hsa-miR-3145_st,-0.012147284949642918
LogReg_miRNA,4,hsa-miR-3185_st,-0.01229240252947703
LogReg_miRNA,4,hsa-miR-3196_st,-0.0059124493065773375
LogReg_miRNA,4,hsa-miR-3200_st,-0.020919312727450547
LogReg_miRNA,4,hsa-miR-324-3p_st,-0.034339496189478985
LogReg_miRNA,4,hsa-miR-335_st,0.018373726119994382
LogReg_miRNA,4,hsa-miR-345_st,-0.009991991978118803
LogReg_miRNA,4,hsa-miR-34a_st,0.012897904846967002
LogReg_miRNA,4,hsa-miR-361-5p_st,-0.030984045586965322
LogReg_miRNA,4,hsa-miR-370_st,0.013335217028879244
LogReg_miRNA,4,hsa-miR-374b_st,0.012338258267666885
LogReg_miRNA,4,hsa-miR-376c_st,0.008037963030641256
LogReg_miRNA,4,hsa-miR-378-star_st,-0.021849735599195615
LogReg_miRNA,4,hsa-miR-378_st,-0.007487671379962809
LogReg_miRNA,4,hsa-miR-379_st,0.018058549783051266
LogReg_miRNA,4,hsa-miR-382_st,0.010911772843067774
LogReg_miRNA,4,hsa-miR-409-3p_st,0.02206065345046294
LogReg_miRNA,4,hsa-miR-411_st,0.015175533771640649
LogReg_miRNA,4,hsa-miR-423-3p_st,-0.006583218530337835
LogReg_miRNA,4,hsa-miR-4281_st,-0.0064793440584253416
LogReg_miRNA,4,hsa-miR-4312_st,-0.01337145979522821
LogReg_miRNA,4,hsa-miR-432_st,0.014255695957094916
LogReg_miRNA,4,hsa-miR-433_st,0.005061690028837413
LogReg_miRNA,4,hsa-miR-485-5p_st,0.012286240591441637
LogReg_miRNA,4,hsa-miR-487b_st,0.016655392195079027
LogReg_miRNA,4,hsa-miR-493_st,-0.0044623360443646265
LogReg_miRNA,4,hsa-miR-494_st,0.011483601650389742
LogReg_miRNA,4,hsa-miR-495_st,-0.002133846923755274
LogReg_miRNA,4,hsa-miR-496_st,-0.020738821394643565
LogReg_miRNA,4,hsa-miR-503_st,0.024821795942383044
LogReg_miRNA,4,hsa-miR-543_st,0.006142626206397576
LogReg_miRNA,4,hsa-miR-548l_st,-0.0008928996635430529
LogReg_miRNA,4,hsa-miR-584_st,0.004291541897878813
LogReg_miRNA,4,hsa-miR-619_st,-0.028558733243805035
LogReg_miRNA,4,hsa-miR-638_st,-0.006567851293545129
LogReg_miRNA,4,hsa-miR-654-3p_st,0.0070257447169827115
LogReg_miRNA,4,hsa-miR-660_st,0.005232459713079825
LogReg_miRNA,4,hsa-miR-663_st,-0.02706743465714695
LogReg_miRNA,4,hsa-miR-664_st,-0.009022982422905793
LogReg_miRNA,4,hsa-miR-744_st,-0.02166112542834198
LogReg_miRNA,4,hsa-miR-762_st,-0.011210624071557642
LogReg_miRNA,4,hsa-miR-766_st,-0.02793267586899245
LogReg_miRNA,4,hsa-miR-93_st,-0.007071934253225854
LogReg_miRNA,4,hsv1-miR-H17_st,-0.004537950142655151
LogReg_miRNA,4,hsv2-miR-H10_st,-0.00688427023126589
LogReg_miRNA,4,hsv2-miR-H5_st,-0.0230620271381006
LogReg_miRNA,4,kshv-miR-K12-7_st,-0.013997064901885431
LogReg_miRNA,4,lca-miR-18_st,0.01630881977788831
LogReg_miRNA,4,lca-miR-19a_st,0.014468236586481715
LogReg_miRNA,4,lca-miR-19b_st,0.02078945258340168
LogReg_miRNA,4,lca-miR-20_st,0.016911863813194025
LogReg_miRNA,4,lca-miR-22_st,0.008960967001915279
LogReg_miRNA,4,lla-miR-127_st,0.023586883685100573
LogReg_miRNA,4,lla-miR-181a_st,-0.020252357790816862
LogReg_miRNA,4,lla-miR-181b_st,-0.0030054856466221647
LogReg_miRNA,4,lla-miR-18_st,0.025655312988390824
LogReg_miRNA,4,lla-miR-19a_st,0.01675506771089178
LogReg_miRNA,4,lla-miR-19b_st,0.014556152062706659
LogReg_miRNA,4,lla-miR-20_st,0.02001556760190864
LogReg_miRNA,4,lla-miR-25_st,-0.027321009420881066
LogReg_miRNA,4,lla-miR-29a_st,0.021732766587314344
LogReg_miRNA,4,lla-miR-30b_st,-0.004111918566246747
LogReg_miRNA,4,lla-miR-34a_st,0.021311152596650926
LogReg_miRNA,4,mdo-let-7d_st,-0.028150417207028475
LogReg_miRNA,4,mdo-miR-106_st,0.023353638111801113
LogReg_miRNA,4,mdo-miR-146b_st,0.018292053975922973
LogReg_miRNA,4,mdo-miR-152_st,0.035085801125112115
LogReg_miRNA,4,mdo-miR-181a_st,-0.020849997883729113
LogReg_miRNA,4,mdo-miR-181b_st,-0.002987657370737288
LogReg_miRNA,4,mdo-miR-181c_st,-0.021383063622284117
LogReg_miRNA,4,mdo-miR-18_st,0.02748353415994148
LogReg_miRNA,4,mdo-miR-191_st,-0.013670907561183438
LogReg_miRNA,4,mdo-miR-19a_st,0.002691148128179608
LogReg_miRNA,4,mdo-miR-19b_st,0.01623311372215027
LogReg_miRNA,4,mdo-miR-20_st,0.023245444271165944
LogReg_miRNA,4,mdo-miR-21_st,0.00940421287656463
LogReg_miRNA,4,mdo-miR-221_st,-0.02091139279978598
LogReg_miRNA,4,mdo-miR-222a_st,-0.021053395514332638
LogReg_miRNA,4,mdo-miR-24_st,0.009661088571183644
LogReg_miRNA,4,mdo-miR-25_st,-0.02281335831154527
LogReg_miRNA,4,mdo-miR-30a_st,0.01118759023744968
LogReg_miRNA,4,mdo-miR-34a_st,0.020388465851880963
LogReg_miRNA,4,mdv1-miR-M4-star_st,-0.012627527144256969
LogReg_miRNA,4,mml-let-7d_st,-0.012962703824574573
LogReg_miRNA,4,mml-miR-125a-3p_st,0.010468984961497065
LogReg_miRNA,4,mml-miR-126_st,0.013949333264993423
LogReg_miRNA,4,mml-miR-127_st,0.021594126430044727
LogReg_miRNA,4,mml-miR-128a_st,-0.03817947178812012
LogReg_miRNA,4,mml-miR-130b_st,-0.0029974907124149697
LogReg_miRNA,4,mml-miR-134_st,0.013778953562340776
LogReg_miRNA,4,mml-miR-140-3p_st,-0.012659746026340863
LogReg_miRNA,4,mml-miR-146b-5p_st,0.02081077316160731
LogReg_miRNA,4,mml-miR-152_st,0.018781444190208035
LogReg_miRNA,4,mml-miR-181a-star_st,-0.014510999115721136
LogReg_miRNA,4,mml-miR-181a_st,-0.02085832872400531
LogReg_miRNA,4,mml-miR-181b_st,-0.0014270851142387292
LogReg_miRNA,4,mml-miR-18_st,0.03406328108989976
LogReg_miRNA,4,mml-miR-18b_st,0.01893632294833278
LogReg_miRNA,4,mml-miR-191_st,-0.011735780779774836
LogReg_miRNA,4,mml-miR-193a-5p_st,0.03522001804931511
LogReg_miRNA,4,mml-miR-195_st,0.015036749408054568
LogReg_miRNA,4,mml-miR-199a-3p_st,0.004747905153704988
LogReg_miRNA,4,mml-miR-19a_st,0.007718731458837711
LogReg_miRNA,4,mml-miR-19b_st,0.014656268343568259
LogReg_miRNA,4,mml-miR-20a_st,0.01934834480742965
LogReg_miRNA,4,mml-miR-21_st,0.014753925459657017
LogReg_miRNA,4,mml-miR-221_st,-0.02342649441237642
LogReg_miRNA,4,mml-miR-222_st,-0.025388558718964473
LogReg_miRNA,4,mml-miR-22_st,0.004679732313313834
LogReg_miRNA,4,mml-miR-25_st,-0.029129648580101232
LogReg_miRNA,4,mml-miR-29a_st,0.018251664420423398
LogReg_miRNA,4,mml-miR-324-3p_st,-0.030207152535650608
LogReg_miRNA,4,mml-miR-338-5p_st,0.023697125718523324
LogReg_miRNA,4,mml-miR-34a_st,0.01479218041789067
LogReg_miRNA,4,mml-miR-361-5p_st,-0.03420420747637837
LogReg_miRNA,4,mml-miR-374b_st,0.0076300303958822795
LogReg_miRNA,4,mml-miR-379_st,0.01837639602102153
LogReg_miRNA,4,mml-miR-381_st,0.0062720544966427105
LogReg_miRNA,4,mml-miR-382_st,0.009329255770520403
LogReg_miRNA,4,mml-miR-409-3p_st,0.01941017512386716
LogReg_miRNA,4,mml-miR-411_st,0.005560554539428073
LogReg_miRNA,4,mml-miR-423-3p_st,-0.021427819141639586
LogReg_miRNA,4,mml-miR-432_st,0.016546263197987826
LogReg_miRNA,4,mml-miR-433_st,0.009829098982735499
LogReg_miRNA,4,mml-miR-450b-3p_st,-0.018877865486809968
LogReg_miRNA,4,mml-miR-451_st,0.02113850808339755
LogReg_miRNA,4,mml-miR-485-5p_st,0.009564418971410443
LogReg_miRNA,4,mml-miR-487b_st,0.018965655106511065
LogReg_miRNA,4,mml-miR-493_st,0.000931553895399342
LogReg_miRNA,4,mml-miR-494_st,0.006674750772179384
LogReg_miRNA,4,mml-miR-495_st,-0.0025155819693985677
LogReg_miRNA,4,mml-miR-503_st,0.020437335652334274
LogReg_miRNA,4,mml-miR-543_st,0.007466593588546431
LogReg_miRNA,4,mml-miR-548a_st,0.018137681002428383
LogReg_miRNA,4,mml-miR-572_st,-0.02520325283615304
LogReg_miRNA,4,mml-miR-638_st,-0.010082255258233941
LogReg_miRNA,4,mml-miR-663_st,-0.024368202637602202
LogReg_miRNA,4,mmu-let-7d_st,-0.014226200228107454
LogReg_miRNA,4,mmu-miR-106b-star_st,0.00626393681490243
LogReg_miRNA,4,mmu-miR-125a-3p_st,0.013864391491674602
LogReg_miRNA,4,mmu-miR-126-3p_st,0.011007141442949536
LogReg_miRNA,4,mmu-miR-127_st,0.025552869740745384
LogReg_miRNA,4,mmu-miR-130b_st,-0.003275529634716154
LogReg_miRNA,4,mmu-miR-134_st,0.01791469791867381
LogReg_miRNA,4,mmu-miR-140-star_st,-0.015502591190465273
LogReg_miRNA,4,mmu-miR-146b_st,0.025253059757361064
LogReg_miRNA,4,mmu-miR-152_st,0.020681718497892444
LogReg_miRNA,4,mmu-miR-154_st,0.000608650829283793
LogReg_miRNA,4,mmu-miR-155_st,0.016936651803604808
LogReg_miRNA,4,mmu-miR-181a_st,-0.02139789706572485
LogReg_miRNA,4,mmu-miR-181b_st,-0.0010996732514432562
LogReg_miRNA,4,mmu-miR-18a-star_st,0.0099787019162022
LogReg_miRNA,4,mmu-miR-18a_st,0.027555144035662678
LogReg_miRNA,4,mmu-miR-191_st,-0.013704296640242022
LogReg_miRNA,4,mmu-miR-1937a_st,-0.006350432092530096
LogReg_miRNA,4,mmu-miR-195_st,0.01608861601219802
LogReg_miRNA,4,mmu-miR-199a-3p_st,0.015657479914047517
LogReg_miRNA,4,mmu-miR-199b_st,0.006809999404071692
LogReg_miRNA,4,mmu-miR-19a_st,0.0010387154241341377
LogReg_miRNA,4,mmu-miR-19b_st,0.014613209910662514
LogReg_miRNA,4,mmu-miR-20a_st,0.02336746657050926
LogReg_miRNA,4,mmu-miR-2132_st,-0.030392079709764413
LogReg_miRNA,4,mmu-miR-2133_st,-0.0256387935825005
LogReg_miRNA,4,mmu-miR-2137_st,-0.014108401093558145
LogReg_miRNA,4,mmu-miR-21_st,0.01742380849969601
LogReg_miRNA,4,mmu-miR-221_st,-0.02198630590541509
LogReg_miRNA,4,mmu-miR-222_st,-0.025164510899483506
LogReg_miRNA,4,mmu-miR-22_st,0.006792286100917474
LogReg_miRNA,4,mmu-miR-25_st,-0.031286554182400624
LogReg_miRNA,4,mmu-miR-27a-star_st,-0.037071917835469974
LogReg_miRNA,4,mmu-miR-2861_st,-0.00871826602771876
LogReg_miRNA,4,mmu-miR-29a_st,0.013969697191187878
LogReg_miRNA,4,mmu-miR-29c_st,0.013274549441546907
LogReg_miRNA,4,mmu-miR-325-star_st,-0.0239242928191084
LogReg_miRNA,4,mmu-miR-338-5p_st,0.01487817375790934
LogReg_miRNA,4,mmu-miR-34a_st,0.01270249181754069
LogReg_miRNA,4,mmu-miR-361_st,-0.026177799726884377
LogReg_miRNA,4,mmu-miR-370_st,0.004280626916499845
LogReg_miRNA,4,mmu-miR-378_st,-0.011503876165881463
LogReg_miRNA,4,mmu-miR-379_st,0.015449814644814564
LogReg_miRNA,4,mmu-miR-382_st,0.009739162978035851
LogReg_miRNA,4,mmu-miR-409-3p_st,0.02312670215814012
LogReg_miRNA,4,mmu-miR-423-3p_st,-0.012021875348512743
LogReg_miRNA,4,mmu-miR-431_st,0.006450864234747359
LogReg_miRNA,4,mmu-miR-433_st,0.019553854506450943
LogReg_miRNA,4,mmu-miR-451_st,0.01079511943454799
LogReg_miRNA,4,mmu-miR-485_st,0.015882629939084885
LogReg_miRNA,4,mmu-miR-487b_st,0.016252778770495968
LogReg_miRNA,4,mmu-miR-494_st,0.005978849069630926
LogReg_miRNA,4,mmu-miR-495_st,0.005160219491502788
LogReg_miRNA,4,mmu-miR-689_st,-0.020662053995179435
LogReg_miRNA,4,mmu-miR-744_st,-0.01819048726318889
LogReg_miRNA,4,mmu-miR-762_st,-0.016964351985701166
LogReg_miRNA,4,mmu-miR-93-star_st,-0.0245505428982357
LogReg_miRNA,4,mmu-miR-93_st,-0.009100087244863346
LogReg_miRNA,4,mne-miR-101_st,0.024869335088187148
LogReg_miRNA,4,mne-miR-10b_st,0.014642258087027016
LogReg_miRNA,4,mne-miR-127_st,0.01903697013937408
LogReg_miRNA,4,mne-miR-134_st,0.0233691175079695
LogReg_miRNA,4,mne-miR-181a_st,-0.02161940975448245
LogReg_miRNA,4,mne-miR-181b_st,-0.0037588281701162653
LogReg_miRNA,4,mne-miR-18_st,0.019926275867187804
LogReg_miRNA,4,mne-miR-19a_st,0.011080653478532591
LogReg_miRNA,4,mne-miR-19b_st,0.01671308501447515
LogReg_miRNA,4,mne-miR-20_st,0.02060617870705907
LogReg_miRNA,4,mne-miR-21_st,0.010661507021919751
LogReg_miRNA,4,mne-miR-25_st,-0.03506083617700523
LogReg_miRNA,4,mne-miR-29a_st,0.0165466523926929
LogReg_miRNA,4,mne-miR-30b_st,-0.0006321124261646179
LogReg_miRNA,4,mne-miR-34a_st,0.01411564874682631
LogReg_miRNA,4,mtr-miR166g_st,0.022460304299909622
LogReg_miRNA,4,mtr-miR2111p_st,-0.03241211301810003
LogReg_miRNA,4,mtr-miR2618a_st,-0.023001228882316947
LogReg_miRNA,4,mtr-miR2655h_st,-0.032088100823268635
LogReg_miRNA,4,mtr-miR2675a_st,0.02898008430905772
LogReg_miRNA,4,oan-let-7d_st,-0.015560034978160145
LogReg_miRNA,4,oan-let-7e_st,0.0076091857368617375
LogReg_miRNA,4,oan-miR-101_st,0.0034544029500480494
LogReg_miRNA,4,oan-miR-106_st,0.01864054260881379
LogReg_miRNA,4,oan-miR-126_st,0.011912752249546354
LogReg_miRNA,4,oan-miR-1346_st,-0.0012711502564532664
LogReg_miRNA,4,oan-miR-140_st,-0.01768047185347125
LogReg_miRNA,4,oan-miR-1420f_st,-0.02556736680320206
LogReg_miRNA,4,oan-miR-1420g-star_st,-0.03210480029013992
LogReg_miRNA,4,oan-miR-1421i-1-star_st,-0.020210059735263894
LogReg_miRNA,4,oan-miR-1421i_st,-0.020957144720142706
LogReg_miRNA,4,oan-miR-1421y_st,-0.010419692718077253
LogReg_miRNA,4,oan-miR-146a-star_st,-0.0328750570012099
LogReg_miRNA,4,oan-miR-146b_st,0.02193413261303535
LogReg_miRNA,4,oan-miR-153-star_st,-0.00013915357477753084
LogReg_miRNA,4,oan-miR-181a-star_st,-0.021684568974934353
LogReg_miRNA,4,oan-miR-181a_st,-0.021679334862563668
LogReg_miRNA,4,oan-miR-181b_st,-0.005656680843958695
LogReg_miRNA,4,oan-miR-18_st,0.009052595803420422
LogReg_miRNA,4,oan-miR-191_st,-0.015417090089570798
LogReg_miRNA,4,oan-miR-199_st,0.00950391518495865
